ru,data,refeicao,id_preparacao,tipo_preparacao,preparacao,temperatura_c,temperatura_valida,temperatura_plausivel,classe_termica,limite_referencia,status_temperatura
P1,2026-06-18,Jantar,44,Guarnição,Purê,77.3,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-18,Jantar,142,Salada,Salada Crua,18.1,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-18,Jantar,147,Sobremesa,Laranja,,False,False,,,SEM_MEDICAO
P1,2026-06-18,Jantar,159,Suco,Manga,15.2,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-18,Jantar,168,Suco SA,Manga,14.7,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-19,Almoço,115,PV,Dobradinha,78.5,True,True,quente,> 60°C,CONFORME
P1,2026-06-19,Almoço,84,PB,Sobrecoxa Desossada,64.4,True,True,quente,> 60°C,CONFORME
P1,2026-06-19,Almoço,192,VEG,Jardineira de Soja,64.2,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-19,Almoço,4,Arroz/Baião,Arroz Branco,65.7,True,True,quente,> 60°C,CONFORME
P1,2026-06-19,Almoço,2,Arroz Integral,Arroz Integral,70.2,True,True,quente,> 60°C,CONFORME
P1,2026-06-19,Almoço,22,Feijão,Feijão Carioca,74.8,True,True,quente,> 60°C,CONFORME
P1,2026-06-19,Almoço,36,Guarnição,Cuscuz,66.2,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-19,Almoço,142,Salada,Salada Crua,20.0,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-19,Almoço,148,Sobremesa,Maçã,,False,False,,,SEM_MEDICAO
P1,2026-06-19,Almoço,165,Suco SA,Cajá,8.7,True,True,fria,< 10°C,CONFORME
P1,2026-06-19,Jantar,96,PV,Calabresa à Carioca,56.9,True,True,quente,> 60°C,NAO_CONFORME
P1,2026-06-19,Jantar,63,PB,Escondidinho de Frango,70.3,True,True,quente,> 60°C,CONFORME
P1,2026-06-19,Jantar,184,VEG,Escondidinho de Legumes,63.0,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-19,Jantar,4,Arroz/Baião,Arroz Branco,77.3,True,True,quente,> 60°C,CONFORME
P1,2026-06-19,Jantar,2,Arroz Integral,Arroz Integral,64.2,True,True,quente,> 60°C,CONFORME
P1,2026-06-19,Jantar,23,Feijão,Feijão de Corda,71.3,True,True,quente,> 60°C,CONFORME
P1,2026-06-19,Jantar,38,Guarnição,Farofa Branca com Soja,44.0,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-19,Jantar,142,Salada,Salada Crua,25.9,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-19,Jantar,146,Sobremesa,Banana,,False,False,,,SEM_MEDICAO
P1,2026-06-19,Jantar,155,Suco,Caju,19.0,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-19,Jantar,164,Suco SA,Caju,19.2,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-22,Almoço,103,PV,Cozido Bovino à Calabresa,75.6,True,True,quente,> 60°C,CONFORME
P1,2026-06-22,Almoço,59,PB,Cubos de Frango ao Molho Mostarda,57.3,True,True,quente,> 60°C,NAO_CONFORME
P1,2026-06-22,Almoço,213,VEG,Yakissoba Vegetariano,70.4,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-22,Almoço,4,Arroz/Baião,Arroz Branco,74.3,True,True,quente,> 60°C,CONFORME
P1,2026-06-22,Almoço,2,Arroz Integral,Arroz Integral,69.2,True,True,quente,> 60°C,CONFORME
P1,2026-06-22,Almoço,22,Feijão,Feijão Carioca,76.6,True,True,quente,> 60°C,CONFORME
P1,2026-06-22,Almoço,37,Guarnição,Farofa,42.5,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-22,Almoço,142,Salada,Salada Crua,18.9,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-22,Almoço,146,Sobremesa,Banana,,False,False,,,SEM_MEDICAO
P1,2026-06-22,Almoço,157,Suco,Goiaba,8.2,True,True,fria,< 10°C,CONFORME
P1,2026-06-22,Almoço,166,Suco SA,Goiaba,9.7,True,True,fria,< 10°C,CONFORME
P1,2026-06-22,Jantar,108,PV,Cubo suíno acebolado,61.5,True,True,quente,> 60°C,CONFORME
P1,2026-06-22,Jantar,86,PB,Sobrecoxa Desossada ao M.Ervas,71.5,True,True,quente,> 60°C,CONFORME
P1,2026-06-22,Jantar,180,VEG,Bolinho de Ervilha com Aveia,65.7,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-22,Jantar,4,Arroz/Baião,Arroz Branco,78.2,True,True,quente,> 60°C,CONFORME
P1,2026-06-22,Jantar,2,Arroz Integral,Arroz Integral,71.4,True,True,quente,> 60°C,CONFORME
P1,2026-06-22,Jantar,23,Feijão,Feijão de Corda,70.7,True,True,quente,> 60°C,CONFORME
P1,2026-06-22,Jantar,42,Guarnição,Macaxeira,70.6,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-22,Jantar,142,Salada,Salada Crua,20.0,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-22,Jantar,145,Sobremesa,Abacaxi,26.4,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-22,Jantar,160,Suco,Seriguela,17.4,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-22,Jantar,169,Suco SA,Seriguela,15.2,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-23,Almoço,129,PV,Paçoca de Carne,58.8,True,True,quente,> 60°C,NAO_CONFORME
P1,2026-06-23,Almoço,81,PB,Sobrecoxa Assada,51.1,True,True,quente,> 60°C,NAO_CONFORME
P1,2026-06-23,Almoço,186,VEG,Estrogonofe de Grão de Bico,76.0,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-23,Almoço,5,Arroz/Baião,Baião,73.0,True,True,quente,> 60°C,CONFORME
P1,2026-06-23,Almoço,2,Arroz Integral,Arroz Integral,69.3,True,True,quente,> 60°C,CONFORME
P1,2026-06-23,Almoço,23,Feijão,Feijão de Corda,70.5,True,True,quente,> 60°C,CONFORME
P1,2026-06-23,Almoço,44,Guarnição,Purê,81.3,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-23,Almoço,142,Salada,Salada Crua,22.7,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-23,Almoço,149,Sobremesa,Melancia,13.6,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-23,Almoço,155,Suco,Caju,7.3,True,True,fria,< 10°C,CONFORME
P1,2026-06-23,Almoço,164,Suco SA,Caju,9.6,True,True,fria,< 10°C,CONFORME
P1,2026-06-23,Jantar,97,PV,Carne Moída Refogada,76.0,True,True,quente,> 60°C,CONFORME
P1,2026-06-23,Jantar,64,PB,Estrogonofe de Frango,65.8,True,True,quente,> 60°C,CONFORME
P1,2026-06-23,Jantar,192,VEG,Jardineira de Soja,62.3,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-23,Jantar,4,Arroz/Baião,Arroz Branco,73.8,True,True,quente,> 60°C,CONFORME
P1,2026-06-23,Jantar,2,Arroz Integral,Arroz Integral,79.5,True,True,quente,> 60°C,CONFORME
P1,2026-06-23,Jantar,22,Feijão,Feijão Carioca,68.2,True,True,quente,> 60°C,CONFORME
P1,2026-06-23,Jantar,40,Guarnição,Macarrão,36.5,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-23,Jantar,141,Salada,Salada Cozida,65.2,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-23,Jantar,148,Sobremesa,Maçã,,False,False,,,SEM_MEDICAO
P1,2026-06-23,Jantar,161,Suco,Tamarindo,12.3,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-23,Jantar,170,Suco SA,Tamarindo,16.3,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-24,Almoço,119,PV,Feijoada,80.5,True,True,quente,> 60°C,CONFORME
P1,2026-06-24,Almoço,71,PB,Isca de Frango ao M. de Legumes,57.8,True,True,quente,> 60°C,NAO_CONFORME
P1,2026-06-24,Almoço,188,VEG,Feijoada Vegetariana,73.3,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-24,Almoço,4,Arroz/Baião,Arroz Branco,72.5,True,True,quente,> 60°C,CONFORME
P1,2026-06-24,Almoço,2,Arroz Integral,Arroz Integral,68.3,True,True,quente,> 60°C,CONFORME
P1,2026-06-24,Almoço,22,Feijão,Feijão Carioca,70.6,True,True,quente,> 60°C,CONFORME
P1,2026-06-24,Almoço,38,Guarnição,Farofa Branca com Soja,37.3,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-24,Almoço,142,Salada,Salada Crua,19.6,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-24,Almoço,147,Sobremesa,Laranja,,False,False,,,SEM_MEDICAO
P1,2026-06-24,Almoço,154,Suco,Acerola,8.7,True,True,fria,< 10°C,CONFORME
P1,2026-06-24,Almoço,163,Suco SA,Acerola,9.8,True,True,fria,< 10°C,CONFORME
P1,2026-06-25,Almoço,130,PV,Picadinho com Legumes,81.3,True,True,quente,> 60°C,CONFORME
P1,2026-06-25,Almoço,89,PB,Sobrecoxa ao M. de Legumes,60.8,True,True,quente,> 60°C,CONFORME
P1,2026-06-25,Almoço,177,VEG,Bobó de Legumes,69.4,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-25,Almoço,4,Arroz/Baião,Arroz Branco,68.0,True,True,quente,> 60°C,CONFORME
P1,2026-06-25,Almoço,2,Arroz Integral,Arroz Integral,70.1,True,True,quente,> 60°C,CONFORME
P1,2026-06-25,Almoço,23,Feijão,Feijão de Corda,67.4,True,True,quente,> 60°C,CONFORME
P1,2026-06-25,Almoço,40,Guarnição,Macarrão,34.9,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-25,Almoço,142,Salada,Salada Crua,19.0,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-25,Almoço,150,Sobremesa,Melão Espanhol,18.1,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-25,Almoço,160,Suco,Seriguela,9.0,True,True,fria,< 10°C,CONFORME
P1,2026-06-25,Almoço,169,Suco SA,Seriguela,13.4,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-25,Jantar,106,PV,Cubo Suíno ao Molho Barbecue,74.8,True,True,quente,> 60°C,CONFORME
P1,2026-06-25,Jantar,68,PB,Isca de Frango Acebolado,65.0,True,True,quente,> 60°C,CONFORME
P1,2026-06-25,Jantar,185,VEG,Escondidinho de Soja,67.5,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-25,Jantar,5,Arroz/Baião,Baião,81.4,True,True,quente,> 60°C,CONFORME
P1,2026-06-25,Jantar,2,Arroz Integral,Arroz Integral,75.8,True,True,quente,> 60°C,CONFORME
P1,2026-06-25,Jantar,22,Feijão,Feijão Carioca,75.4,True,True,quente,> 60°C,CONFORME
P1,2026-06-25,Jantar,44,Guarnição,Purê,81.5,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-25,Jantar,142,Salada,Salada Crua,17.4,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-25,Jantar,147,Sobremesa,Laranja,,False,False,,,SEM_MEDICAO
P1,2026-06-25,Jantar,157,Suco,Goiaba,7.8,True,True,fria,< 10°C,CONFORME
P1,2026-06-25,Jantar,166,Suco SA,Goiaba,10.0,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-26,Almoço,112,PV,Cubos de Carne ao M. Escuro,78.4,True,True,quente,> 60°C,CONFORME
P1,2026-06-26,Almoço,78,PB,Peixe ao M. de Peixada,66.3,True,True,quente,> 60°C,CONFORME
P1,2026-06-26,Almoço,206,VEG,Soja Nordestina,59.0,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-26,Almoço,4,Arroz/Baião,Arroz Branco,67.0,True,True,quente,> 60°C,CONFORME
P1,2026-06-26,Almoço,2,Arroz Integral,Arroz Integral,71.2,True,True,quente,> 60°C,CONFORME
P1,2026-06-26,Almoço,22,Feijão,Feijão Carioca,73.0,True,True,quente,> 60°C,CONFORME
P1,2026-06-26,Almoço,36,Guarnição,Cuscuz,62.5,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-26,Almoço,142,Salada,Salada Crua,13.0,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-26,Almoço,148,Sobremesa,Maçã,,False,False,,,SEM_MEDICAO
P1,2026-06-26,Almoço,159,Suco,Manga,,False,False,fria,< 10°C,SEM_MEDICAO
P1,2026-06-26,Almoço,168,Suco SA,Manga,,False,False,fria,< 10°C,SEM_MEDICAO
P1,2026-06-26,Jantar,117,PV,Escondidinho de Carne,71.4,True,True,quente,> 60°C,CONFORME
P1,2026-06-26,Jantar,60,PB,Cubos de Frango com Batata Rústica,70.6,True,True,quente,> 60°C,CONFORME
P1,2026-06-26,Jantar,181,VEG,Bolinho de grão de bico,49.0,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-26,Jantar,4,Arroz/Baião,Arroz Branco,82.4,True,True,quente,> 60°C,CONFORME
P1,2026-06-26,Jantar,2,Arroz Integral,Arroz Integral,78.2,True,True,quente,> 60°C,CONFORME
P1,2026-06-26,Jantar,23,Feijão,Feijão de Corda,72.4,True,True,quente,> 60°C,CONFORME
P1,2026-06-26,Jantar,38,Guarnição,Farofa Branca com Soja,46.7,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-26,Jantar,142,Salada,Salada Crua,21.2,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-26,Jantar,146,Sobremesa,Banana,,False,False,,,SEM_MEDICAO
P1,2026-06-26,Jantar,158,Suco,Graviola,10.7,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-26,Jantar,167,Suco SA,Graviola,9.8,True,True,fria,< 10°C,CONFORME
P1,2026-06-30,Almoço,107,PV,Cubo Suíno à Carioca,51.0,True,True,quente,> 60°C,NAO_CONFORME
P1,2026-06-30,Almoço,51,PB,Creme de Frango,80.1,True,True,quente,> 60°C,CONFORME
P1,2026-06-30,Almoço,212,VEG,Vatapá Vegano,72.4,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-30,Almoço,5,Arroz/Baião,Baião,71.8,True,True,quente,> 60°C,CONFORME
P1,2026-06-30,Almoço,2,Arroz Integral,Arroz Integral,72.6,True,True,quente,> 60°C,CONFORME
P1,2026-06-30,Almoço,23,Feijão,Feijão de Corda,73.3,True,True,quente,> 60°C,CONFORME
P1,2026-06-30,Almoço,37,Guarnição,Farofa,42.4,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-30,Almoço,142,Salada,Salada Crua,19.3,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-30,Almoço,149,Sobremesa,Melancia,18.2,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-30,Almoço,161,Suco,Tamarindo,11.7,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-30,Almoço,170,Suco SA,Tamarindo,14.0,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-30,Jantar,97,PV,Carne Moída Refogada,77.3,True,True,quente,> 60°C,CONFORME
P1,2026-06-30,Jantar,84,PB,Sobrecoxa Desossada,61.3,True,True,quente,> 60°C,CONFORME
P1,2026-06-30,Jantar,190,VEG,Hambúrguer de Soja,59.4,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-30,Jantar,4,Arroz/Baião,Arroz Branco,72.5,True,True,quente,> 60°C,CONFORME
P1,2026-06-30,Jantar,2,Arroz Integral,Arroz Integral,76.9,True,True,quente,> 60°C,CONFORME
P1,2026-06-30,Jantar,22,Feijão,Feijão Carioca,69.7,True,True,quente,> 60°C,CONFORME
P1,2026-06-30,Jantar,40,Guarnição,Macarrão,39.3,True,True,,,SEM_CLASSIFICACAO
P1,2026-06-30,Jantar,141,Salada,Salada Cozida,63.5,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-30,Jantar,148,Sobremesa,Maçã,,False,False,,,SEM_MEDICAO
P1,2026-06-30,Jantar,155,Suco,Caju,14.5,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-06-30,Jantar,164,Suco SA,Caju,14.4,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-07-01,Almoço,119,PV,Feijoada,71.3,True,True,quente,> 60°C,CONFORME
P1,2026-07-01,Almoço,91,PB,Sobrecoxa com Gergelim,51.6,True,True,quente,> 60°C,NAO_CONFORME
P1,2026-07-01,Almoço,198,VEG,Moqueca Vegetariana,72.5,True,True,,,SEM_CLASSIFICACAO
P1,2026-07-01,Almoço,4,Arroz/Baião,Arroz Branco,70.2,True,True,quente,> 60°C,CONFORME
P1,2026-07-01,Almoço,2,Arroz Integral,Arroz Integral,69.9,True,True,quente,> 60°C,CONFORME
P1,2026-07-01,Almoço,22,Feijão,Feijão Carioca,78.6,True,True,quente,> 60°C,CONFORME
P1,2026-07-01,Almoço,38,Guarnição,Farofa Branca com Soja,44.9,True,True,,,SEM_CLASSIFICACAO
P1,2026-07-01,Almoço,142,Salada,Salada Crua,24.4,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-07-01,Almoço,147,Sobremesa,Laranja,,False,False,,,SEM_MEDICAO
P1,2026-07-01,Almoço,155,Suco,Caju,8.3,True,True,fria,< 10°C,CONFORME
P1,2026-07-01,Almoço,164,Suco SA,Caju,12.2,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-07-01,Jantar,123,PV,Isca de Carne ao M. Tomate,74.8,True,True,quente,> 60°C,CONFORME
P1,2026-07-01,Jantar,52,PB,Cubos de Frango Acebolado,75.6,True,True,quente,> 60°C,CONFORME
P1,2026-07-01,Jantar,199,VEG,Panqueca Vegana ao Molho Branco,66.0,True,True,,,SEM_CLASSIFICACAO
P1,2026-07-01,Jantar,4,Arroz/Baião,Arroz Branco,68.2,True,True,quente,> 60°C,CONFORME
P1,2026-07-01,Jantar,2,Arroz Integral,Arroz Integral,73.8,True,True,quente,> 60°C,CONFORME
P1,2026-07-01,Jantar,23,Feijão,Feijão de Corda,76.7,True,True,quente,> 60°C,CONFORME
P1,2026-07-01,Jantar,36,Guarnição,Cuscuz,58.9,True,True,,,SEM_CLASSIFICACAO
P1,2026-07-01,Jantar,142,Salada,Salada Crua,22.2,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-07-01,Jantar,150,Sobremesa,Melão Espanhol,25.6,True,True,,,SEM_CLASSIFICACAO
P1,2026-07-01,Jantar,160,Suco,Seriguela,15.6,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-07-01,Jantar,169,Suco SA,Seriguela,16.1,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-07-02,Almoço,97,PV,Carne Moída Refogada,71.3,True,True,quente,> 60°C,CONFORME
P1,2026-07-02,Almoço,64,PB,Estrogonofe de Frango,67.5,True,True,quente,> 60°C,CONFORME
P1,2026-07-02,Almoço,201,VEG,Refogado de Lentilha,65.1,True,True,,,SEM_CLASSIFICACAO
P1,2026-07-02,Almoço,4,Arroz/Baião,Arroz Branco,75.7,True,True,quente,> 60°C,CONFORME
P1,2026-07-02,Almoço,2,Arroz Integral,Arroz Integral,72.7,True,True,quente,> 60°C,CONFORME
P1,2026-07-02,Almoço,23,Feijão,Feijão de Corda,82.6,True,True,quente,> 60°C,CONFORME
P1,2026-07-02,Almoço,40,Guarnição,Macarrão,36.1,True,True,,,SEM_CLASSIFICACAO
P1,2026-07-02,Almoço,142,Salada,Salada Crua,19.8,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-07-02,Almoço,150,Sobremesa,Melão Espanhol,22.6,True,True,,,SEM_CLASSIFICACAO
P1,2026-07-02,Almoço,154,Suco,Acerola,6.5,True,True,fria,< 10°C,CONFORME
P1,2026-07-02,Almoço,163,Suco SA,Acerola,9.5,True,True,fria,< 10°C,CONFORME
P1,2026-07-02,Jantar,113,PV,Cubos de Carne ao M. Madeira,73.8,True,True,quente,> 60°C,CONFORME
P1,2026-07-02,Jantar,79,PB,Peixe à Delícia,62.2,True,True,quente,> 60°C,CONFORME
P1,2026-07-02,Jantar,210,VEG,Suflê de Legumes,63.2,True,True,,,SEM_CLASSIFICACAO
P1,2026-07-02,Jantar,5,Arroz/Baião,Baião,83.2,True,True,quente,> 60°C,CONFORME
P1,2026-07-02,Jantar,2,Arroz Integral,Arroz Integral,81.8,True,True,quente,> 60°C,CONFORME
P1,2026-07-02,Jantar,22,Feijão,Feijão Carioca,78.4,True,True,quente,> 60°C,CONFORME
P1,2026-07-02,Jantar,44,Guarnição,Purê,80.4,True,True,,,SEM_CLASSIFICACAO
P1,2026-07-02,Jantar,142,Salada,Salada Crua,23.1,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-07-02,Jantar,147,Sobremesa,Laranja,,False,False,,,SEM_MEDICAO
P1,2026-07-02,Jantar,157,Suco,Goiaba,12.2,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-07-02,Jantar,166,Suco SA,Goiaba,12.8,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-07-03,Almoço,125,PV,Isca de Fígado ao Molho,65.3,True,True,quente,> 60°C,CONFORME
P1,2026-07-03,Almoço,52,PB,Cubos de Frango Acebolado,50.7,True,True,quente,> 60°C,NAO_CONFORME
P1,2026-07-03,Almoço,175,VEG,Assado de Grão de Bico com Legumes,58.8,True,True,,,SEM_CLASSIFICACAO
P1,2026-07-03,Almoço,4,Arroz/Baião,Arroz Branco,66.1,True,True,quente,> 60°C,CONFORME
P1,2026-07-03,Almoço,2,Arroz Integral,Arroz Integral,86.8,True,True,quente,> 60°C,CONFORME
P1,2026-07-03,Almoço,22,Feijão,Feijão Carioca,77.6,True,True,quente,> 60°C,CONFORME
P1,2026-07-03,Almoço,36,Guarnição,Cuscuz,73.3,True,True,,,SEM_CLASSIFICACAO
P1,2026-07-03,Almoço,142,Salada,Salada Crua,21.0,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-07-03,Almoço,148,Sobremesa,Maçã,,False,False,,,SEM_MEDICAO
P1,2026-07-03,Almoço,158,Suco,Graviola,8.8,True,True,fria,< 10°C,CONFORME
P1,2026-07-03,Almoço,167,Suco SA,Graviola,11.7,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-07-03,Jantar,116,PV,Escondidinho de Calabresa,61.7,True,True,quente,> 60°C,CONFORME
P1,2026-07-03,Jantar,53,PB,Cubos de Frango ao M. Escuro,71.9,True,True,quente,> 60°C,CONFORME
P1,2026-07-03,Jantar,211,VEG,Torta de Legumes,68.8,True,True,,,SEM_CLASSIFICACAO
P1,2026-07-03,Jantar,4,Arroz/Baião,Arroz Branco,78.9,True,True,quente,> 60°C,CONFORME
P1,2026-07-03,Jantar,2,Arroz Integral,Arroz Integral,73.9,True,True,quente,> 60°C,CONFORME
P1,2026-07-03,Jantar,23,Feijão,Feijão de Corda,70.1,True,True,quente,> 60°C,CONFORME
P1,2026-07-03,Jantar,38,Guarnição,Farofa Branca com Soja,52.4,True,True,,,SEM_CLASSIFICACAO
P1,2026-07-03,Jantar,142,Salada,Salada Crua,15.3,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-07-03,Jantar,146,Sobremesa,Banana,,False,False,,,SEM_MEDICAO
P1,2026-07-03,Jantar,156,Suco,Cajá,10.8,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-07-03,Jantar,165,Suco SA,Cajá,9.8,True,True,fria,< 10°C,CONFORME
P1,2026-07-06,Almoço,118,PV,Estrogonofe de Carne,74.7,True,True,quente,> 60°C,CONFORME
P1,2026-07-06,Almoço,81,PB,Sobrecoxa Assada,58.9,True,True,quente,> 60°C,NAO_CONFORME
P1,2026-07-06,Almoço,202,VEG,Risoto de Lentilha,74.0,True,True,,,SEM_CLASSIFICACAO
P1,2026-07-06,Almoço,4,Arroz/Baião,Arroz Branco,67.7,True,True,quente,> 60°C,CONFORME
P1,2026-07-06,Almoço,2,Arroz Integral,Arroz Integral,71.3,True,True,quente,> 60°C,CONFORME
P1,2026-07-06,Almoço,22,Feijão,Feijão Carioca,77.6,True,True,quente,> 60°C,CONFORME
P1,2026-07-06,Almoço,37,Guarnição,Farofa,44.8,True,True,,,SEM_CLASSIFICACAO
P1,2026-07-06,Almoço,142,Salada,Salada Crua,13.8,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-07-06,Almoço,146,Sobremesa,Banana,,False,False,,,SEM_MEDICAO
P1,2026-07-06,Almoço,159,Suco,Manga,9.7,True,True,fria,< 10°C,CONFORME
P1,2026-07-06,Almoço,168,Suco SA,Manga,10.9,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-07-06,Jantar,130,PV,Picadinho com Legumes,82.1,True,True,quente,> 60°C,CONFORME
P1,2026-07-06,Jantar,65,PB,Frango Xadrez,74.2,True,True,quente,> 60°C,CONFORME
P1,2026-07-06,Jantar,204,VEG,Rocombole Grão de Bico,64.5,True,True,,,SEM_CLASSIFICACAO
P1,2026-07-06,Jantar,4,Arroz/Baião,Arroz Branco,77.8,True,True,quente,> 60°C,CONFORME
P1,2026-07-06,Jantar,2,Arroz Integral,Arroz Integral,78.3,True,True,quente,> 60°C,CONFORME
P1,2026-07-06,Jantar,23,Feijão,Feijão de Corda,76.6,True,True,quente,> 60°C,CONFORME
P1,2026-07-06,Jantar,36,Guarnição,Cuscuz,65.0,True,True,,,SEM_CLASSIFICACAO
P1,2026-07-06,Jantar,142,Salada,Salada Crua,19.7,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-07-06,Jantar,145,Sobremesa,Abacaxi,14.3,True,True,,,SEM_CLASSIFICACAO
P1,2026-07-06,Jantar,161,Suco,Tamarindo,14.6,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-07-06,Jantar,170,Suco SA,Tamarindo,15.9,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-07-07,Almoço,111,PV,Cubos Suíno ao molho barbecue,67.4,True,True,quente,> 60°C,CONFORME
P1,2026-07-07,Almoço,68,PB,Isca de Frango Acebolado,57.7,True,True,quente,> 60°C,NAO_CONFORME
P1,2026-07-07,Almoço,206,VEG,Soja Nordestina,60.3,True,True,,,SEM_CLASSIFICACAO
P1,2026-07-07,Almoço,5,Arroz/Baião,Baião,70.7,True,True,quente,> 60°C,CONFORME
P1,2026-07-07,Almoço,2,Arroz Integral,Arroz Integral,61.5,True,True,quente,> 60°C,CONFORME
P1,2026-07-07,Almoço,23,Feijão,Feijão de Corda,66.1,True,True,quente,> 60°C,CONFORME
P1,2026-07-07,Almoço,44,Guarnição,Purê,82.1,True,True,,,SEM_CLASSIFICACAO
P1,2026-07-07,Almoço,142,Salada,Salada Crua,17.9,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-07-07,Almoço,149,Sobremesa,Melancia,14.1,True,True,,,SEM_CLASSIFICACAO
P1,2026-07-07,Almoço,160,Suco,Seriguela,12.0,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-07-07,Almoço,169,Suco SA,Seriguela,12.7,True,True,fria,< 10°C,NAO_CONFORME
P1,2026-07-07,Jantar,97,PV,Carne Moída Refogada,69.1,True,True,quente,> 60°C,CONFORME
P1,2026-07-07,Jantar,89,PB,Sobrecoxa ao M. de Legumes,64.5,True,True,quente,> 60°C,CONFORME
P1,2026-07-07,Jantar,177,VEG,Bobó de Legumes,58.2,True,True,,,SEM_CLASSIFICACAO
P1,2026-07-07,Jantar,4,Arroz/Baião,Arroz Branco,82.1,True,True,quente,> 60°C,CONFORME
P1,2026-07-07,Jantar,2,Arroz Integral,Arroz Integral,67.2,True,True,quente,> 60°C,CONFORME
P1,2026-07-07,Jantar,23,Feijão,Feijão de Corda,73.8,True,True,quente,> 60°C,CONFORME
P1,2026-07-07,Jantar,40,Guarnição,Macarrão,37.0,True,True,,,SEM_CLASSIFICACAO
